Start              	End                	Duration	Filename                                                                        	Procnum

File : ./pro_inter_daily_20180507000000.log
2018-05-07 00:13:04	2018-05-07 00:13:07	       3	MSSBHQH02_b01302019-2.dat_DECODED_3479_NET_SMS                                  	332 
2018-05-07 00:13:07	2018-05-07 00:13:11	       4	MSSBHQH03_2_AP2b00234347-3-02.dat_DECODED_2287_NET_SMS                          	344 
2018-05-07 00:13:11	2018-05-07 00:13:15	       4	MSSBHQ01_2_AP2b00234182-1-02.dat_DECODED_8694_NET_SMS                           	368 
2018-05-07 00:13:15	2018-05-07 00:13:19	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127277.dat_DECODED_2784_HW_MSC_SMS_IDD_ROAMIN        	234 
2018-05-07 00:13:19	2018-05-07 00:13:23	       4	AZF_MSSBHQH_2AZFHUA1_b00125488.dat_DECODED_2786_HW_MSC_SMS_IDD_ROAMIN           	269 
2018-05-07 00:13:23	2018-05-07 00:13:27	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109157.dat_DECODED_2785_HW_MSC_SMS_IDD_ROAMIN        	257 
2018-05-07 00:13:27	2018-05-07 00:13:31	       4	MSSBHQH03_b01289192-3.dat_DECODED_2288_NET_SMS                                  	477 
2018-05-07 00:13:31	2018-05-07 00:13:36	       5	MSSBTC02_2_AP2b00225669-2-02.dat_DECODED_3480_NET_SMS                           	453 
2018-05-07 00:13:36	2018-05-07 00:13:39	       3	MSSBHQH02_b01302020-2.dat_DECODED_3481_NET_SMS                                  	356 
2018-05-07 00:13:39	2018-05-07 00:13:43	       4	MSSBHQH03_2_AP2b00234348-3-02.dat_DECODED_2289_NET_SMS                          	371 
2018-05-07 00:13:43	2018-05-07 00:13:47	       4	AZF_MSSBHQH_3AZFHUA1_b00138775.dat_DECODED_2787_HW_MSC_SMS_IDD_ROAMIN           	260 
2018-05-07 00:13:47	2018-05-07 00:13:51	       4	MSSBHQH03_b01289193-3.dat_DECODED_2290_NET_SMS                                  	424 
2018-05-07 00:13:52	2018-05-07 00:13:56	       4	AZF_MSSBHQH_1AZFHUA1_b00141068.dat_DECODED_2788_HW_MSC_SMS_IDD_ROAMIN           	258 
2018-05-07 00:13:56	2018-05-07 00:14:01	       5	MSSBHQH01_b01317684-1.dat_DECODED_8695_NET_SMS                                  	464 
2018-05-07 00:14:01	2018-05-07 00:14:05	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127278.dat_DECODED_2789_HW_MSC_SMS_IDD_ROAMIN        	250 
2018-05-07 00:14:05	2018-05-07 00:14:09	       4	AZF_MSSBHQH_2AZFHUA1_b00125489.dat_DECODED_2791_HW_MSC_SMS_IDD_ROAMIN           	266 
2018-05-07 00:14:09	2018-05-07 00:14:13	       4	MSSBHQ01_2_AP2b00234183-1-02.dat_DECODED_8696_NET_SMS                           	404 
2018-05-07 00:14:13	2018-05-07 00:14:16	       3	MSSBHQH03_2_AP2b00234349-3-02.dat_DECODED_2291_NET_SMS                          	368 
2018-05-07 00:14:16	2018-05-07 00:14:20	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109158.dat_DECODED_2790_HW_MSC_SMS_IDD_ROAMIN        	241 
2018-05-07 00:14:20	2018-05-07 00:14:25	       5	MSSBTC02_2_AP2b00225670-2-02.dat_DECODED_3482_NET_SMS                           	463 
2018-05-07 00:14:25	2018-05-07 00:14:29	       4	MSSBHQH03_b01289194-3.dat_DECODED_2292_NET_SMS                                  	432 
2018-05-07 00:14:29	2018-05-07 00:14:33	       4	MSSBHQH02_b01302021-2.dat_DECODED_3483_NET_SMS                                  	378 
2018-05-07 00:14:33	2018-05-07 00:14:59	      26	CSVSM_AZF_vmcazbj12.bakcell.com_20180506174750Z.csv_n2_DECODED_6657_mco_xura_NET	408 
2018-05-07 00:14:59	2018-05-07 00:15:05	       6	MSSBHQH01_b01317685-1.dat_DECODED_8697_NET_SMS                                  	525 
2018-05-07 00:15:05	2018-05-07 00:15:08	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111834.dat_DECODED_2792_HW_MSC_SMS_IDD_ROAMIN        	267 
2018-05-07 00:15:08	2018-05-07 00:15:12	       4	MSSBHQH03_2_AP2b00234350-3-02.dat_DECODED_2293_NET_SMS                          	348 
2018-05-07 00:15:12	2018-05-07 00:15:16	       4	MSSBHQ01_2_AP2b00234184-1-02.dat_DECODED_8699_NET_SMS                           	380 
2018-05-07 00:15:16	2018-05-07 00:15:20	       4	AZF_MSSBHQH_3AZFHUA1_b00138776.dat_DECODED_2793_HW_MSC_SMS_IDD_ROAMIN           	245 
2018-05-07 00:15:20	2018-05-07 00:15:24	       4	AZF_MSSBHQH_1AZFHUA1_b00141069.dat_DECODED_2794_HW_MSC_SMS_IDD_ROAMIN           	248 
2018-05-07 00:15:24	2018-05-07 00:15:29	       5	MSSBTC02_2_AP2b00225671-2-02.dat_DECODED_3484_NET_SMS                           	462 
2018-05-07 00:15:29	2018-05-07 00:15:40	      11	CSVSM_vmcazbj12.bakcell.com_20180506180003Z.csv_n2_DECODED_6938_mco_xura_NET    	774 
2018-05-07 00:15:40	2018-05-07 00:15:44	       4	MSSBHQH01_b01317686-1.dat_DECODED_8698_NET_SMS                                  	447 
2018-05-07 00:15:44	2018-05-07 00:15:48	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127279.dat_DECODED_2795_HW_MSC_SMS_IDD_ROAMIN        	202 
2018-05-07 00:15:48	2018-05-07 00:15:53	       5	MSSBHQH03_b01289195-3.dat_DECODED_2294_NET_SMS                                  	485 
2018-05-07 00:15:53	2018-05-07 00:15:57	       4	MSSBHQH02_b01302022-2.dat_DECODED_3486_NET_SMS                                  	357 
2018-05-07 00:15:57	2018-05-07 00:16:01	       4	MSSBTC02_2_AP2b00225672-2-02.dat_DECODED_3485_NET_SMS                           	455 
2018-05-07 00:16:01	2018-05-07 00:16:05	       4	AZF_MSSBHQH_2AZFHUA1_b00125490.dat_DECODED_2796_HW_MSC_SMS_IDD_ROAMIN           	263 
2018-05-07 00:16:05	2018-05-07 00:16:09	       4	AZF_MSSBHQH_1AZFHUA2_AP2b00111835.dat_DECODED_2797_HW_MSC_SMS_IDD_ROAMIN        	241 
2018-05-07 00:16:09	2018-05-07 00:16:14	       5	MSSBHQH03_b01289196-3.dat_DECODED_2295_NET_SMS                                  	445 
2018-05-07 00:16:14	2018-05-07 00:16:18	       4	MSSBHQ01_2_AP2b00234185-1-02.dat_DECODED_8701_NET_SMS                           	384 
2018-05-07 00:16:18	2018-05-07 00:16:22	       4	MSSBHQH01_b01317687-1.dat_DECODED_8700_NET_SMS                                  	476 
2018-05-07 00:16:22	2018-05-07 00:16:26	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109159.dat_DECODED_2798_HW_MSC_SMS_IDD_ROAMIN        	213 
2018-05-07 00:16:26	2018-05-07 00:16:30	       4	MSSBTC02_2_AP2b00225673-2-02.dat_DECODED_3487_NET_SMS                           	420 
2018-05-07 00:16:30	2018-05-07 00:16:34	       4	MSSBHQH03_2_AP2b00234351-3-02.dat_DECODED_2296_NET_SMS                          	321 
2018-05-07 00:16:34	2018-05-07 00:16:38	       4	MSSBHQ01_2_AP2b00234186-1-02.dat_DECODED_8703_NET_SMS                           	391 
2018-05-07 00:16:38	2018-05-07 00:16:42	       4	AZF_MSSBHQH_1AZFHUA1_b00141070.dat_DECODED_2800_HW_MSC_SMS_IDD_ROAMIN           	228 
2018-05-07 00:16:42	2018-05-07 00:16:46	       4	AZF_MSSBHQH_3AZFHUA1_b00138777.dat_DECODED_2799_HW_MSC_SMS_IDD_ROAMIN           	245 
2018-05-07 00:16:46	2018-05-07 00:16:51	       5	MSSBHQH03_b01289197-3.dat_DECODED_2297_NET_SMS                                  	475 
2018-05-07 00:16:51	2018-05-07 00:16:55	       4	MSSBHQH01_b01317688-1.dat_DECODED_8702_NET_SMS                                  	441 
2018-05-07 00:16:55	2018-05-07 00:16:59	       4	MSSBHQH03_2_AP2b00234352-3-02.dat_DECODED_2298_NET_SMS                          	356 
2018-05-07 00:16:59	2018-05-07 00:17:03	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127280.dat_DECODED_2801_HW_MSC_SMS_IDD_ROAMIN        	233 
2018-05-07 00:17:03	2018-05-07 00:17:06	       3	MSSBHQ01_2_AP2b00234187-1-02.dat_DECODED_8705_NET_SMS                           	357 
2018-05-07 00:17:06	2018-05-07 00:17:10	       4	MSSBHQH02_b01302023-2.dat_DECODED_3488_NET_SMS                                  	363 
2018-05-07 00:17:10	2018-05-07 00:17:13	       3	MSSBHQH02_b01302024-2.dat_DECODED_3489_NET_SMS                                  	349 
2018-05-07 00:17:13	2018-05-07 00:17:17	       4	AZF_MSSBHQH_2AZFHUA1_b00125491.dat_DECODED_2802_HW_MSC_SMS_IDD_ROAMIN           	260 
2018-05-07 00:17:17	2018-05-07 00:17:22	       5	MSSBHQH01_b01317689-1.dat_DECODED_8704_NET_SMS                                  	538 
2018-05-07 00:17:22	2018-05-07 00:17:26	       4	AZF_MSSBHQH_3AZFHUA1_b00138778.dat_DECODED_2803_HW_MSC_SMS_IDD_ROAMIN           	210 
2018-05-07 00:17:26	2018-05-07 00:17:30	       4	MSSBHQH03_2_AP2b00234353-3-02.dat_DECODED_2299_NET_SMS                          	306 
2018-05-07 00:17:30	2018-05-07 00:17:34	       4	MSSBTC02_2_AP2b00225674-2-02.dat_DECODED_3490_NET_SMS                           	444 
2018-05-07 00:17:34	2018-05-07 00:17:38	       4	MSSBHQH03_b01289198-3.dat_DECODED_2300_NET_SMS                                  	455 
2018-05-07 00:17:38	2018-05-07 00:17:42	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109160.dat_DECODED_2804_HW_MSC_SMS_IDD_ROAMIN        	213 
2018-05-07 00:17:42	2018-05-07 00:17:45	       3	MSSBHQH02_b01302025-2.dat_DECODED_3491_NET_SMS                                  	340 
2018-05-07 00:17:45	2018-05-07 00:17:50	       5	MSSBHQH01_b01317690-1.dat_DECODED_8706_NET_SMS                                  	442 
2018-05-07 00:17:50	2018-05-07 00:17:54	       4	AZF_MSSBHQH_1AZFHUA2_AP2b00111836.dat_DECODED_2805_HW_MSC_SMS_IDD_ROAMIN        	249 
2018-05-07 00:17:54	2018-05-07 00:17:58	       4	MSSBHQH03_2_AP2b00234354-3-02.dat_DECODED_2301_NET_SMS                          	372 
2018-05-07 00:17:58	2018-05-07 00:18:02	       4	MSSBHQH03_b01289199-3.dat_DECODED_2302_NET_SMS                                  	458 
2018-05-07 00:18:02	2018-05-07 00:18:06	       4	AZF_MSSBHQH_1AZFHUA1_b00141071.dat_DECODED_2806_HW_MSC_SMS_IDD_ROAMIN           	226 
2018-05-07 00:18:06	2018-05-07 00:18:11	       5	MSSBTC02_2_AP2b00225675-2-02.dat_DECODED_3492_NET_SMS                           	467 
2018-05-07 00:18:11	2018-05-07 00:18:15	       4	AZF_MSSBHQH_3AZFHUA1_b00138779.dat_DECODED_2807_HW_MSC_SMS_IDD_ROAMIN           	269 
2018-05-07 00:18:15	2018-05-07 00:18:43	      28	CSVSM_AZF_vmcazbj12.bakcell.com_20180506175627Z.csv_n2_DECODED_6658_mco_xura_NET	490 
2018-05-07 00:18:43	2018-05-07 00:18:46	       3	MSSBHQH02_b01302026-2.dat_DECODED_3493_NET_SMS                                  	299 
2018-05-07 00:18:46	2018-05-07 00:18:49	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127281.dat_DECODED_2808_HW_MSC_SMS_IDD_ROAMIN        	213 
2018-05-07 00:18:49	2018-05-07 00:18:54	       5	MSSBHQH01_b01317691-1.dat_DECODED_8707_NET_SMS                                  	397 
2018-05-07 00:18:54	2018-05-07 00:18:57	       3	MSSBHQH02_b01302027-2.dat_DECODED_3495_NET_SMS                                  	344 
2018-05-07 00:18:57	2018-05-07 00:19:00	       3	MSSBHQH03_2_AP2b00234355-3-02.dat_DECODED_2303_NET_SMS                          	350 
2018-05-07 00:19:00	2018-05-07 00:19:04	       4	MSSBTC02_2_AP2b00225676-2-02.dat_DECODED_3494_NET_SMS                           	415 
2018-05-07 00:19:04	2018-05-07 00:19:09	       5	AZF_MSSBHQH_2AZFHUA1_b00125492.dat_DECODED_2809_HW_MSC_SMS_IDD_ROAMIN           	263 
2018-05-07 00:19:09	2018-05-07 00:19:13	       4	MSSBHQ01_2_AP2b00234188-1-02.dat_DECODED_8708_NET_SMS                           	394 
2018-05-07 00:19:13	2018-05-07 00:19:16	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111837.dat_DECODED_2810_HW_MSC_SMS_IDD_ROAMIN        	225 
2018-05-07 00:19:16	2018-05-07 00:19:20	       4	MSSBHQ01_2_AP2b00234189-1-02.dat_DECODED_8709_NET_SMS                           	371 
2018-05-07 00:19:20	2018-05-07 00:19:25	       5	MSSBHQH03_b01289200-3.dat_DECODED_2304_NET_SMS                                  	465 
2018-05-07 00:19:25	2018-05-07 00:19:28	       3	MSSBHQH03_2_AP2b00234356-3-02.dat_DECODED_2305_NET_SMS                          	324 
2018-05-07 00:19:28	2018-05-07 00:19:32	       4	AZF_MSSBHQH_1AZFHUA1_b00141072.dat_DECODED_2811_HW_MSC_SMS_IDD_ROAMIN           	239 
2018-05-07 00:19:32	2018-05-07 00:19:36	       4	MSSBHQ01_2_AP2b00234190-1-02.dat_DECODED_8711_NET_SMS                           	420 
2018-05-07 00:19:36	2018-05-07 00:19:47	      11	CSVSM_vmcazbj12.bakcell.com_20180506180535Z.csv_n2_DECODED_6939_mco_xura_NET    	775 
2018-05-07 00:19:47	2018-05-07 00:19:51	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109161.dat_DECODED_2812_HW_MSC_SMS_IDD_ROAMIN        	221 
2018-05-07 00:19:51	2018-05-07 00:19:55	       4	AZF_MSSBHQH_3AZFHUA1_b00138780.dat_DECODED_2813_HW_MSC_SMS_IDD_ROAMIN           	263 
2018-05-07 00:19:55	2018-05-07 00:19:59	       4	AZF_MSSBHQH_2AZFHUA1_b00125493.dat_DECODED_2815_HW_MSC_SMS_IDD_ROAMIN           	254 
2018-05-07 00:19:59	2018-05-07 00:20:04	       5	MSSBHQH01_b01317692-1.dat_DECODED_8710_NET_SMS                                  	479 
2018-05-07 00:20:04	2018-05-07 00:20:09	       5	MSSBTC02_2_AP2b00225677-2-02.dat_DECODED_3496_NET_SMS                           	461 
2018-05-07 00:20:09	2018-05-07 00:20:14	       5	MSSBHQH03_b01289201-3.dat_DECODED_2306_NET_SMS                                  	467 
2018-05-07 00:20:14	2018-05-07 00:20:18	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127282.dat_DECODED_2814_HW_MSC_SMS_IDD_ROAMIN        	248 
2018-05-07 00:20:18	2018-05-07 00:20:21	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111838.dat_DECODED_2816_HW_MSC_SMS_IDD_ROAMIN        	212 
2018-05-07 00:20:21	2018-05-07 00:20:25	       4	MSSBHQH03_b01289202-3.dat_DECODED_2307_NET_SMS                                  	437 
2018-05-07 00:20:25	2018-05-07 00:20:31	       6	MSSBHQH01_b01317693-1.dat_DECODED_8712_NET_SMS                                  	518 
2018-05-07 00:20:31	2018-05-07 00:20:35	       4	MSSBTC02_2_AP2b00225678-2-02.dat_DECODED_3497_NET_SMS                           	434 
2018-05-07 00:20:35	2018-05-07 00:20:39	       4	AZF_MSSBHQH_1AZFHUA1_b00141073.dat_DECODED_2817_HW_MSC_SMS_IDD_ROAMIN           	247 
2018-05-07 00:20:39	2018-05-07 00:20:43	       4	MSSBHQ01_2_AP2b00234191-1-02.dat_DECODED_8713_NET_SMS                           	401 
2018-05-07 00:20:43	2018-05-07 00:20:47	       4	MSSBHQH03_b01289203-3.dat_DECODED_2309_NET_SMS                                  	470 
2018-05-07 00:20:47	2018-05-07 00:20:51	       4	MSSBHQH03_2_AP2b00234357-3-02.dat_DECODED_2308_NET_SMS                          	371 
2018-05-07 00:20:51	2018-05-07 00:20:56	       5	MSSBTC02_2_AP2b00225679-2-02.dat_DECODED_3498_NET_SMS                           	476 
2018-05-07 00:20:56	2018-05-07 00:20:59	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00109162.dat_DECODED_2818_HW_MSC_SMS_IDD_ROAMIN        	248 
2018-05-07 00:20:59	2018-05-07 00:21:03	       4	AZF_MSSBHQH_3AZFHUA1_b00138781.dat_DECODED_2819_HW_MSC_SMS_IDD_ROAMIN           	244 
2018-05-07 00:21:03	2018-05-07 00:21:08	       5	MSSBHQH01_b01317694-1.dat_DECODED_8714_NET_SMS                                  	443 
2018-05-07 00:21:08	2018-05-07 00:21:12	       4	MSSBHQ01_2_AP2b00234192-1-02.dat_DECODED_8715_NET_SMS                           	423 
2018-05-07 00:21:12	2018-05-07 00:21:16	       4	MSSBHQH02_b01302028-2.dat_DECODED_3499_NET_SMS                                  	385 
2018-05-07 00:21:16	2018-05-07 00:21:19	       3	MSSBHQH02_b01302029-2.dat_DECODED_3500_NET_SMS                                  	366 
2018-05-07 00:21:19	2018-05-07 00:21:23	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127283.dat_DECODED_2820_HW_MSC_SMS_IDD_ROAMIN        	231 
2018-05-07 00:21:23	2018-05-07 00:21:27	       4	MSSBHQH03_2_AP2b00234358-3-02.dat_DECODED_2310_NET_SMS                          	371 
2018-05-07 00:21:27	2018-05-07 00:21:30	       3	AZF_MSSBHQH_1AZFHUA1_b00141074.dat_DECODED_2822_HW_MSC_SMS_IDD_ROAMIN           	194 
2018-05-07 00:21:30	2018-05-07 00:21:35	       5	MSSBHQH01_b01317695-1.dat_DECODED_8716_NET_SMS                                  	497 
2018-05-07 00:21:35	2018-05-07 00:21:39	       4	MSSBHQH03_2_AP2b00234359-3-02.dat_DECODED_2311_NET_SMS                          	371 
2018-05-07 00:21:39	2018-05-07 00:21:43	       4	MSSBHQH02_b01302030-2.dat_DECODED_3502_NET_SMS                                  	365 
2018-05-07 00:21:43	2018-05-07 00:21:48	       5	MSSBTC02_2_AP2b00225680-2-02.dat_DECODED_3501_NET_SMS                           	480 
2018-05-07 00:21:48	2018-05-07 00:21:51	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111839.dat_DECODED_2823_HW_MSC_SMS_IDD_ROAMIN        	236 
2018-05-07 00:21:51	2018-05-07 00:21:55	       4	AZF_MSSBHQH_2AZFHUA1_b00125494.dat_DECODED_2821_HW_MSC_SMS_IDD_ROAMIN           	272 
2018-05-07 00:21:55	2018-05-07 00:22:00	       5	MSSBHQH01_b01317696-1.dat_DECODED_8717_NET_SMS                                  	472 
2018-05-07 00:22:00	2018-05-07 00:22:04	       4	MSSBHQH02_b01302031-2.dat_DECODED_3503_NET_SMS                                  	363 
2018-05-07 00:22:04	2018-05-07 00:22:09	       5	MSSBHQH03_b01289204-3.dat_DECODED_2312_NET_SMS                                  	487 
2018-05-07 00:22:09	2018-05-07 00:22:19	      10	CSVSM_vmcazbj12.bakcell.com_20180506181105Z.csv_n2_DECODED_6940_mco_xura_NET    	748 
2018-05-07 00:22:20	2018-05-07 00:22:24	       4	AZF_MSSBHQH_3AZFHUA1_b00138782.dat_DECODED_2824_HW_MSC_SMS_IDD_ROAMIN           	273 
2018-05-07 00:22:24	2018-05-07 00:22:28	       4	MSSBHQ01_2_AP2b00234193-1-02.dat_DECODED_8718_NET_SMS                           	392 
2018-05-07 00:22:28	2018-05-07 00:22:33	       5	MSSBHQH01_b01317697-1.dat_DECODED_8719_NET_SMS                                  	486 
2018-05-07 00:22:33	2018-05-07 00:22:36	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127284.dat_DECODED_2825_HW_MSC_SMS_IDD_ROAMIN        	245 
2018-05-07 00:22:36	2018-05-07 00:22:40	       4	MSSBHQH03_2_AP2b00234360-3-02.dat_DECODED_2313_NET_SMS                          	339 
2018-05-07 00:22:40	2018-05-07 00:22:43	       3	AZF_MSSBHQH_1AZFHUA1_b00141075.dat_DECODED_2827_HW_MSC_SMS_IDD_ROAMIN           	240 
2018-05-07 00:22:43	2018-05-07 00:22:47	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109163.dat_DECODED_2826_HW_MSC_SMS_IDD_ROAMIN        	268 
2018-05-07 00:22:47	2018-05-07 00:22:51	       4	MSSBHQ01_2_AP2b00234194-1-02.dat_DECODED_8720_NET_SMS                           	369 
2018-05-07 00:22:51	2018-05-07 00:22:55	       4	MSSBTC02_2_AP2b00225681-2-02.dat_DECODED_3504_NET_SMS                           	471 
2018-05-07 00:22:55	2018-05-07 00:23:00	       5	MSSBHQH03_b01289205-3.dat_DECODED_2314_NET_SMS                                  	448 
2018-05-07 00:23:00	2018-05-07 00:23:03	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111840.dat_DECODED_2828_HW_MSC_SMS_IDD_ROAMIN        	237 
2018-05-07 00:23:03	2018-05-07 00:23:09	       6	MSSBHQH03_b01289206-3.dat_DECODED_2315_NET_SMS                                  	536 
2018-05-07 00:23:09	2018-05-07 00:23:14	       5	MSSBHQH01_b01317698-1.dat_DECODED_8721_NET_SMS                                  	525 
2018-05-07 00:23:14	2018-05-07 00:23:18	       4	MSSBTC02_2_AP2b00225682-2-02.dat_DECODED_3505_NET_SMS                           	393 
2018-05-07 00:23:18	2018-05-07 00:23:23	       5	MSSBHQ01_2_AP2b00234195-1-02.dat_DECODED_8722_NET_SMS                           	452 
2018-05-07 00:23:23	2018-05-07 00:23:27	       4	MSSBHQH02_b01302032-2.dat_DECODED_3506_NET_SMS                                  	356 
2018-05-07 00:23:27	2018-05-07 00:23:31	       4	AZF_MSSBHQH_2AZFHUA1_b00125495.dat_DECODED_2829_HW_MSC_SMS_IDD_ROAMIN           	259 
2018-05-07 00:23:31	2018-05-07 00:23:34	       3	MSSBHQH03_2_AP2b00234361-3-02.dat_DECODED_2316_NET_SMS                          	356 
2018-05-07 00:23:34	2018-05-07 00:23:38	       4	AZF_MSSBHQH_3AZFHUA1_b00138783.dat_DECODED_2830_HW_MSC_SMS_IDD_ROAMIN           	236 
2018-05-07 00:23:38	2018-05-07 00:23:42	       4	MSSBHQH03_2_AP2b00234362-3-02.dat_DECODED_2317_NET_SMS                          	390 
2018-05-07 00:23:42	2018-05-07 00:23:47	       5	MSSBHQH01_b01317699-1.dat_DECODED_8723_NET_SMS                                  	500 
2018-05-07 00:23:47	2018-05-07 00:24:14	      27	CSVSM_AZF_vmcazbj12.bakcell.com_20180506180434Z.csv_n2_DECODED_6659_mco_xura_NET	454 
2018-05-07 00:24:14	2018-05-07 00:24:17	       3	AZF_MSSBHQH_1AZFHUA1_b00141076.dat_DECODED_2832_HW_MSC_SMS_IDD_ROAMIN           	220 
2018-05-07 00:24:17	2018-05-07 00:24:21	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127285.dat_DECODED_2831_HW_MSC_SMS_IDD_ROAMIN        	229 
2018-05-07 00:24:21	2018-05-07 00:24:24	       3	MSSBHQH02_b01302033-2.dat_DECODED_3507_NET_SMS                                  	343 
2018-05-07 00:24:25	2018-05-07 00:24:28	       3	AZF_MSSBHQH_2AZFHUA1_b00125496.dat_DECODED_2833_HW_MSC_SMS_IDD_ROAMIN           	212 
2018-05-07 00:24:28	2018-05-07 00:24:33	       5	MSSBHQH03_b01289208-3.dat_DECODED_2319_NET_SMS                                  	484 
2018-05-07 00:24:33	2018-05-07 00:24:37	       4	AZF_MSSBHQH_3AZFHUA1_b00138784.dat_DECODED_2834_HW_MSC_SMS_IDD_ROAMIN           	251 
2018-05-07 00:24:37	2018-05-07 00:24:41	       4	MSSBHQH03_b01289207-3.dat_DECODED_2318_NET_SMS                                  	469 
2018-05-07 00:24:41	2018-05-07 00:24:45	       4	MSSBTC02_2_AP2b00225683-2-02.dat_DECODED_3508_NET_SMS                           	403 
2018-05-07 00:24:45	2018-05-07 00:24:49	       4	AZF_MSSBHQH_2AZFHUA2_AP2b00127286.dat_DECODED_2835_HW_MSC_SMS_IDD_ROAMIN        	253 
2018-05-07 00:24:49	2018-05-07 00:24:53	       4	MSSBHQ01_2_AP2b00234196-1-02.dat_DECODED_8725_NET_SMS                           	389 
2018-05-07 00:24:53	2018-05-07 00:24:57	       4	MSSBHQH02_b01302034-2.dat_DECODED_3509_NET_SMS                                  	370 
2018-05-07 00:24:57	2018-05-07 00:25:01	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00109164.dat_DECODED_2836_HW_MSC_SMS_IDD_ROAMIN        	237 
2018-05-07 00:25:01	2018-05-07 00:25:06	       5	MSSBHQH01_b01317700-1.dat_DECODED_8724_NET_SMS                                  	555 
2018-05-07 00:25:06	2018-05-07 00:25:17	      11	CSVSM_vmcazbj12.bakcell.com_20180506181640Z.csv_n2_DECODED_6941_mco_xura_NET    	763 
2018-05-07 00:25:17	2018-05-07 00:25:21	       4	MSSBTC02_2_AP2b00225684-2-02.dat_DECODED_3510_NET_SMS                           	465 
2018-05-07 00:25:21	2018-05-07 00:25:25	       4	MSSBHQ01_2_AP2b00234197-1-02.dat_DECODED_8726_NET_SMS                           	398 
2018-05-07 00:25:25	2018-05-07 00:25:29	       4	MSSBHQH03_2_AP2b00234363-3-02.dat_DECODED_2320_NET_SMS                          	391 
